feature,importance,signed,case_name,feature_tag,feature_name,model,seed,importance_std
fai_irrev_2.5C__W500__SOC5,0.0054018232550382995,-0.0054018232550382995,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,48,
fai_irrev_2.5C__W1000__SOC5,0.004903718020459316,0.004903718020459316,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,48,
fai_irrev_2.5C__W5000__SOC5,0.0015571097419954823,-0.0015571097419954823,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,48,
fai_irrev_2.5C__W3000__SOC5,0.0007498891251085348,0.0007498891251085348,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,48,
fai_irrev_2.5C__W100__SOC5,0.030247202615414127,-0.030247202615414127,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,49,
fai_irrev_2.5C__W30__SOC5,0.025926664341294214,-0.025926664341294214,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,49,
fai_irrev_2.5C__W300__SOC5,0.010736544106336721,0.010736544106336721,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,49,
fai_irrev_2.5C__W700__SOC5,0.010433830495260654,0.010433830495260654,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,49,
fai_irrev_2.5C__W50__SOC5,0.007877280640020363,-0.007877280640020363,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,49,
fai_irrev_2.5C__W70__SOC5,0.007498710267679636,0.007498710267679636,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,49,
fai_irrev_2.5C__W3000__SOC5,0.00564846161432777,-0.00564846161432777,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,49,
fai_irrev_2.5C__W5000__SOC5,0.005218810140944701,0.005218810140944701,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,49,
fai_irrev_2.5C__W1000__SOC5,0.0031523278870712115,0.0031523278870712115,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,49,
fai_irrev_2.5C__W500__SOC5,0.0031436244643673764,0.0031436244643673764,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,49,
fai_irrev_2.5C__W100__SOC5,0.03300172321347633,-0.03300172321347633,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,50,
fai_irrev_2.5C__W30__SOC5,0.026398487416650056,-0.026398487416650056,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,50,
fai_irrev_2.5C__W700__SOC5,0.010804696751661836,0.010804696751661836,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,50,
fai_irrev_2.5C__W1000__SOC5,0.008826927185285712,0.008826927185285712,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,50,
fai_irrev_2.5C__W300__SOC5,0.00779597972268659,0.00779597972268659,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,50,
fai_irrev_2.5C__W50__SOC5,0.006679484934536952,-0.006679484934536952,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,50,
fai_irrev_2.5C__W500__SOC5,0.0037156017588563534,0.0037156017588563534,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,50,
fai_irrev_2.5C__W70__SOC5,0.0035256053585522563,0.0035256053585522563,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,50,
fai_irrev_2.5C__W3000__SOC5,0.0033186806281134663,-0.0033186806281134663,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,50,
fai_irrev_2.5C__W5000__SOC5,0.00035062162926922295,0.00035062162926922295,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,50,
fai_irrev_2.5C__W100__SOC5,0.02943280018919489,-0.02943280018919489,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,51,
fai_irrev_2.5C__W30__SOC5,0.026999768747557783,-0.026999768747557783,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,51,
fai_irrev_2.5C__W50__SOC5,0.010282027248202655,-0.010282027248202655,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,51,
fai_irrev_2.5C__W300__SOC5,0.009197524848960477,0.009197524848960477,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,51,
fai_irrev_2.5C__W1000__SOC5,0.00632890068202052,0.00632890068202052,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,51,
fai_irrev_2.5C__W70__SOC5,0.006168709914510103,0.006168709914510103,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,51,
fai_irrev_2.5C__W700__SOC5,0.006084916391878474,0.006084916391878474,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,51,
fai_irrev_2.5C__W5000__SOC5,0.005585785934920746,-0.005585785934920746,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,51,
fai_irrev_2.5C__W500__SOC5,0.004085103774535137,0.004085103774535137,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,51,
fai_irrev_2.5C__W3000__SOC5,0.0039380877898736386,0.0039380877898736386,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,51,
fai_irrev_2.5C__W100__SOC5,0.02722367293011445,-0.02722367293011445,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,52,
fai_irrev_2.5C__W30__SOC5,0.02597834854289226,-0.02597834854289226,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,52,
fai_irrev_2.5C__W50__SOC5,0.015391011706692895,-0.015391011706692895,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,52,
fai_irrev_2.5C__W700__SOC5,0.013537861687629422,0.013537861687629422,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,52,
fai_irrev_2.5C__W1000__SOC5,0.007753181907650069,0.007753181907650069,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,52,
fai_irrev_2.5C__W70__SOC5,0.007060172757779051,0.007060172757779051,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,52,
fai_irrev_2.5C__W300__SOC5,0.006718670751830716,0.006718670751830716,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,52,
fai_irrev_2.5C__W3000__SOC5,0.003789832036036402,-0.003789832036036402,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,52,
fai_irrev_2.5C__W500__SOC5,0.002227025125955082,0.002227025125955082,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,52,
fai_irrev_2.5C__W5000__SOC5,0.0007715789435607954,-0.0007715789435607954,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,52,
fai_irrev_2.5C__W100__SOC5,0.029645856768699602,-0.029645856768699602,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,53,
fai_irrev_2.5C__W30__SOC5,0.025057090906859186,-0.025057090906859186,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,53,
fai_irrev_2.5C__W700__SOC5,0.010346238872961705,0.010346238872961705,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,53,
fai_irrev_2.5C__W300__SOC5,0.009254310029920994,0.009254310029920994,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,53,
fai_irrev_2.5C__W50__SOC5,0.009237020931587648,-0.009237020931587648,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,53,
fai_irrev_2.5C__W70__SOC5,0.006830884893519563,0.006830884893519563,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,53,
fai_irrev_2.5C__W1000__SOC5,0.005576645760364518,0.005576645760364518,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,53,
fai_irrev_2.5C__W3000__SOC5,0.0017865982102061126,-0.0017865982102061126,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,53,
fai_irrev_2.5C__W500__SOC5,0.00015942545512066263,-0.00015942545512066263,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,53,
fai_irrev_2.5C__W5000__SOC5,7.86084608789862e-05,7.86084608789862e-05,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,53,
fai_irrev_2.5C__W30__SOC5,0.02967682059686097,-0.02967682059686097,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,54,
fai_irrev_2.5C__W100__SOC5,0.024734995549182407,-0.024734995549182407,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,54,
fai_irrev_2.5C__W700__SOC5,0.011492542281849268,0.011492542281849268,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,54,
fai_irrev_2.5C__W70__SOC5,0.007194431679711701,0.007194431679711701,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,54,
fai_irrev_2.5C__W300__SOC5,0.007156679056057339,0.007156679056057339,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,54,
fai_irrev_2.5C__W1000__SOC5,0.00520873355141377,0.00520873355141377,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,54,
fai_irrev_2.5C__W50__SOC5,0.004812435247998608,-0.004812435247998608,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,54,
fai_irrev_2.5C__W500__SOC5,0.0015618058863234175,-0.0015618058863234175,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,54,
fai_irrev_2.5C__W3000__SOC5,0.0003777358849028799,0.0003777358849028799,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,54,
fai_irrev_2.5C__W5000__SOC5,0.0002129518499409519,0.0002129518499409519,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,54,
fai_irrev_2.5C__W100__SOC5,0.035591203066822265,-0.035591203066822265,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,55,
fai_irrev_2.5C__W30__SOC5,0.03234146697543737,-0.03234146697543737,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,55,
fai_irrev_2.5C__W300__SOC5,0.0156358732063801,0.0156358732063801,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,55,
fai_irrev_2.5C__W700__SOC5,0.00999494939259554,0.00999494939259554,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,55,
fai_irrev_2.5C__W70__SOC5,0.007604077198711535,0.007604077198711535,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,55,
fai_irrev_2.5C__W50__SOC5,0.007085833764041427,-0.007085833764041427,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,55,
fai_irrev_2.5C__W1000__SOC5,0.005974932531198784,0.005974932531198784,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,55,
fai_irrev_2.5C__W500__SOC5,0.003025561132028155,0.003025561132028155,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,55,
fai_irrev_2.5C__W5000__SOC5,0.0018721187157233205,-0.0018721187157233205,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,55,
fai_irrev_2.5C__W3000__SOC5,0.0016084449893787145,-0.0016084449893787145,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,55,
fai_irrev_2.5C__W100__SOC5,0.029509219562443317,-0.029509219562443317,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,56,
fai_irrev_2.5C__W30__SOC5,0.02808152833210492,-0.02808152833210492,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,56,
fai_irrev_2.5C__W300__SOC5,0.013063734740510513,0.013063734740510513,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,56,
fai_irrev_2.5C__W50__SOC5,0.00934586319360844,-0.00934586319360844,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,56,
fai_irrev_2.5C__W700__SOC5,0.007839330942866247,0.007839330942866247,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,56,
fai_irrev_2.5C__W70__SOC5,0.006596340087774975,0.006596340087774975,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,56,
fai_irrev_2.5C__W1000__SOC5,0.005233598933780627,0.005233598933780627,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,56,
fai_irrev_2.5C__W500__SOC5,0.0031725462189694884,0.0031725462189694884,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,56,
fai_irrev_2.5C__W5000__SOC5,0.0021958711673894247,-0.0021958711673894247,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,56,
fai_irrev_2.5C__W3000__SOC5,0.0005157299498793766,-0.0005157299498793766,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,56,
fai_irrev_2.5C__W100__SOC5,0.03017962510786622,-0.03017962510786622,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,57,
fai_irrev_2.5C__W30__SOC5,0.025478804435109876,-0.025478804435109876,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,57,
fai_irrev_2.5C__W700__SOC5,0.013073059825490762,0.013073059825490762,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,57,
fai_irrev_2.5C__W70__SOC5,0.009122056987134473,0.009122056987134473,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,57,
fai_irrev_2.5C__W300__SOC5,0.004620382682756076,0.004620382682756076,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,57,
fai_irrev_2.5C__W50__SOC5,0.004203044708997805,-0.004203044708997805,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,57,
fai_irrev_2.5C__W1000__SOC5,0.0010903600709395809,0.0010903600709395809,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,57,
fai_irrev_2.5C__W5000__SOC5,0.0009352678953694805,0.0009352678953694805,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,57,
fai_irrev_2.5C__W3000__SOC5,0.0007500477285495649,-0.0007500477285495649,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,57,
fai_irrev_2.5C__W500__SOC5,0.00033933436285479574,0.00033933436285479574,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,57,
fai_irrev_2.5C__W100__SOC5,0.03025632123282812,-0.03025632123282812,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,58,
fai_irrev_2.5C__W30__SOC5,0.026002124067573688,-0.026002124067573688,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,58,
fai_irrev_2.5C__W50__SOC5,0.013741667875140343,-0.013741667875140343,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,58,
fai_irrev_2.5C__W700__SOC5,0.012745030458731306,0.012745030458731306,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,58,
fai_irrev_2.5C__W300__SOC5,0.008193741833198823,0.008193741833198823,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,58,
fai_irrev_2.5C__W5000__SOC5,0.006658379135243024,-0.006658379135243024,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,58,
fai_irrev_2.5C__W1000__SOC5,0.00561630956698829,0.00561630956698829,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,58,
fai_irrev_2.5C__W70__SOC5,0.005154338501597555,0.005154338501597555,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,58,
fai_irrev_2.5C__W500__SOC5,0.005142277679859125,0.005142277679859125,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,58,
fai_irrev_2.5C__W3000__SOC5,0.0011289514810129719,-0.0011289514810129719,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,58,
fai_irrev_2.5C__W100__SOC5,0.029409880138246868,-0.029409880138246868,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,59,
fai_irrev_2.5C__W30__SOC5,0.021461716792859745,-0.021461716792859745,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,59,
fai_irrev_2.5C__W700__SOC5,0.008462858960076064,0.008462858960076064,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,59,
fai_irrev_2.5C__W300__SOC5,0.008128578422380494,0.008128578422380494,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,59,
fai_irrev_2.5C__W1000__SOC5,0.0072159799441263005,0.0072159799441263005,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,59,
fai_irrev_2.5C__W50__SOC5,0.0050583355808651535,-0.0050583355808651535,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,59,
fai_irrev_2.5C__W70__SOC5,0.004934228989817959,0.004934228989817959,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,59,
fai_irrev_2.5C__W500__SOC5,0.003116786209837793,-0.003116786209837793,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,59,
fai_irrev_2.5C__W5000__SOC5,0.0023345556691394993,0.0023345556691394993,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,59,
fai_irrev_2.5C__W3000__SOC5,0.0022143240868847595,-0.0022143240868847595,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,59,
fai_irrev_2.5C__W100__SOC5,0.030685754804612764,-0.030685754804612764,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,60,
fai_irrev_2.5C__W30__SOC5,0.0285695523758595,-0.0285695523758595,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,60,
fai_irrev_2.5C__W700__SOC5,0.013632792076542138,0.013632792076542138,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,60,
fai_irrev_2.5C__W50__SOC5,0.013416234073089778,-0.013416234073089778,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,60,
fai_irrev_2.5C__W300__SOC5,0.009944055290228385,0.009944055290228385,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,60,
fai_irrev_2.5C__W1000__SOC5,0.008603061999449813,0.008603061999449813,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,60,
fai_irrev_2.5C__W70__SOC5,0.007722845635688992,0.007722845635688992,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,60,
fai_irrev_2.5C__W3000__SOC5,0.005506217943564655,-0.005506217943564655,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,60,
fai_irrev_2.5C__W5000__SOC5,0.0010878823142511315,0.0010878823142511315,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,60,
fai_irrev_2.5C__W500__SOC5,0.0008917779370242132,0.0008917779370242132,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,60,
fai_irrev_2.5C__W100__SOC5,0.02564609288288997,-0.02564609288288997,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,61,
fai_irrev_2.5C__W30__SOC5,0.023324336317323894,-0.023324336317323894,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,61,
fai_irrev_2.5C__W700__SOC5,0.0166717281305349,0.0166717281305349,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,61,
fai_irrev_2.5C__W50__SOC5,0.010020619837500718,-0.010020619837500718,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,61,
fai_irrev_2.5C__W70__SOC5,0.00802807793187836,0.00802807793187836,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,61,
fai_irrev_2.5C__W1000__SOC5,0.006051082449020378,0.006051082449020378,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,61,
fai_irrev_2.5C__W3000__SOC5,0.005146302596375531,-0.005146302596375531,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,61,
fai_irrev_2.5C__W5000__SOC5,0.0036322005471665928,0.0036322005471665928,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,61,
fai_irrev_2.5C__W300__SOC5,0.0029400538591359657,0.0029400538591359657,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,61,
fai_irrev_2.5C__W500__SOC5,0.002175663802310232,-0.002175663802310232,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,61,
fai_irrev_2.5C__W100__SOC5,0.0316421835250232,-0.0316421835250232,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,ridge,62,
