feature,importance,signed,case_name,feature_tag,feature_name,model,seed,importance_std
fai_irrev_0.5C__W50__SOC70,0.0072985712494886635,-0.0072985712494886635,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,lasso,92,
fai_irrev_0.5C__W50__SOC65,0.0029074215053036543,-0.0029074215053036543,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,lasso,92,
fai_irrev_0.5C__W50__SOC70,0.005462074726119451,-0.005462074726119451,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,lasso,93,
fai_irrev_0.5C__W50__SOC65,0.003986172070684675,-0.003986172070684675,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,lasso,93,
fai_irrev_0.5C__W50__SOC70,0.005191110624576301,-0.005191110624576301,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,lasso,94,
fai_irrev_0.5C__W50__SOC65,0.0025246168201535813,-0.0025246168201535813,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,lasso,94,
fai_irrev_0.5C__W50__SOC70,0.00693462310078075,-0.00693462310078075,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,lasso,95,
fai_irrev_0.5C__W50__SOC65,0.002657899337469068,-0.002657899337469068,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,lasso,95,
fai_irrev_0.5C__W50__SOC70,0.00572034540986469,-0.00572034540986469,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,lasso,96,
fai_irrev_0.5C__W50__SOC65,0.0020596037594424648,-0.0020596037594424648,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,lasso,96,
fai_irrev_0.5C__W50__SOC70,0.004993783953922972,-0.004993783953922972,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,lasso,97,
fai_irrev_0.5C__W50__SOC65,0.0030407622090325966,-0.0030407622090325966,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,lasso,97,
fai_irrev_0.5C__W50__SOC65,0.00873672388731788,-0.00873672388731788,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,lasso,98,
fai_irrev_0.5C__W50__SOC70,0.0,-0.0,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,lasso,98,
fai_irrev_0.5C__W50__SOC65,0.006268591588495796,-0.006268591588495796,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,lasso,99,
fai_irrev_0.5C__W50__SOC70,0.0,-0.0,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,lasso,99,
fai_irrev_0.5C__W50__SOC65,0.009706016477198222,-0.009706016477198222,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,0,
fai_irrev_0.5C__W50__SOC70,0.0001955198145937047,-0.0001955198145937047,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,0,
fai_irrev_0.5C__W50__SOC65,0.01029659106689943,-0.01029659106689943,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,1,
fai_irrev_0.5C__W50__SOC70,0.0008621213043419825,-0.0008621213043419825,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,1,
fai_irrev_0.5C__W50__SOC70,0.005627225169091754,-0.005627225169091754,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,2,
fai_irrev_0.5C__W50__SOC65,0.003019545060851979,-0.003019545060851979,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,2,
fai_irrev_0.5C__W50__SOC70,0.00787662271794055,-0.00787662271794055,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,3,
fai_irrev_0.5C__W50__SOC65,0.0020309894328190367,-0.0020309894328190367,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,3,
fai_irrev_0.5C__W50__SOC70,0.0042908784866152,-0.0042908784866152,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,4,
fai_irrev_0.5C__W50__SOC65,0.003551694736053014,-0.003551694736053014,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,4,
fai_irrev_0.5C__W50__SOC70,0.004597355985772204,-0.004597355985772204,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,5,
fai_irrev_0.5C__W50__SOC65,0.003555130764114245,-0.003555130764114245,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,5,
fai_irrev_0.5C__W50__SOC65,0.008546799664719903,-0.008546799664719903,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,6,
fai_irrev_0.5C__W50__SOC70,0.0,-0.0,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,6,
fai_irrev_0.5C__W50__SOC65,0.008621840435891188,-0.008621840435891188,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,7,
fai_irrev_0.5C__W50__SOC70,0.0010842010502279712,-0.0010842010502279712,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,7,
fai_irrev_0.5C__W50__SOC70,0.00539206292608965,-0.00539206292608965,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,8,
fai_irrev_0.5C__W50__SOC65,0.003645852366659181,-0.003645852366659181,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,8,
fai_irrev_0.5C__W50__SOC70,0.006514851890780291,-0.006514851890780291,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,9,
fai_irrev_0.5C__W50__SOC65,0.002567183213365587,-0.002567183213365587,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,9,
fai_irrev_0.5C__W50__SOC65,0.005019360294569122,-0.005019360294569122,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,10,
fai_irrev_0.5C__W50__SOC70,0.004664253226583754,-0.004664253226583754,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,10,
fai_irrev_0.5C__W50__SOC70,0.007048060149118316,-0.007048060149118316,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,11,
fai_irrev_0.5C__W50__SOC65,0.0009982930448656155,-0.0009982930448656155,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,11,
fai_irrev_0.5C__W50__SOC65,0.0042727677152752,-0.0042727677152752,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,12,
fai_irrev_0.5C__W50__SOC70,0.003970604867215952,-0.003970604867215952,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,12,
fai_irrev_0.5C__W50__SOC70,0.006235017138812301,-0.006235017138812301,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,13,
fai_irrev_0.5C__W50__SOC65,0.0028195515797109446,-0.0028195515797109446,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,13,
fai_irrev_0.5C__W50__SOC65,0.010733162324121717,-0.010733162324121717,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,14,
fai_irrev_0.5C__W50__SOC70,0.0,-0.0,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,14,
fai_irrev_0.5C__W50__SOC65,0.005034879254634064,-0.005034879254634064,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,15,
fai_irrev_0.5C__W50__SOC70,0.0035154520881493286,-0.0035154520881493286,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,15,
fai_irrev_0.5C__W50__SOC65,0.004058853422993069,-0.004058853422993069,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,16,
fai_irrev_0.5C__W50__SOC70,0.0033043303842923166,-0.0033043303842923166,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,16,
fai_irrev_0.5C__W50__SOC70,0.007261745776117511,-0.007261745776117511,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,17,
fai_irrev_0.5C__W50__SOC65,0.0008620271233692751,-0.0008620271233692751,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,17,
fai_irrev_0.5C__W50__SOC70,0.005531456904777167,-0.005531456904777167,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,18,
fai_irrev_0.5C__W50__SOC65,0.0038167132605227768,-0.0038167132605227768,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,18,
fai_irrev_0.5C__W50__SOC70,0.005404956529092015,-0.005404956529092015,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,19,
fai_irrev_0.5C__W50__SOC65,0.0016463512465852291,-0.0016463512465852291,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,19,
fai_irrev_0.5C__W50__SOC70,0.006859075859054954,-0.006859075859054954,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,20,
fai_irrev_0.5C__W50__SOC65,0.001823959931533894,-0.001823959931533894,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,20,
fai_irrev_0.5C__W50__SOC70,0.005841287297479519,-0.005841287297479519,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,21,
fai_irrev_0.5C__W50__SOC65,0.003290333843897641,-0.003290333843897641,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,21,
fai_irrev_0.5C__W50__SOC70,0.004856609671767764,-0.004856609671767764,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,22,
fai_irrev_0.5C__W50__SOC65,0.004665927704733569,-0.004665927704733569,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,22,
fai_irrev_0.5C__W50__SOC70,0.005558771124661446,-0.005558771124661446,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,23,
fai_irrev_0.5C__W50__SOC65,0.004994656166220382,-0.004994656166220382,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,23,
fai_irrev_0.5C__W50__SOC70,0.006478569656812385,-0.006478569656812385,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,24,
fai_irrev_0.5C__W50__SOC65,0.003512800552181172,-0.003512800552181172,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,24,
fai_irrev_0.5C__W50__SOC70,0.006486565582689877,-0.006486565582689877,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,25,
fai_irrev_0.5C__W50__SOC65,0.0028506322951322867,-0.0028506322951322867,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,25,
fai_irrev_0.5C__W50__SOC70,0.005887669210700286,-0.005887669210700286,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,26,
fai_irrev_0.5C__W50__SOC65,0.002901985421004492,-0.002901985421004492,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,26,
fai_irrev_0.5C__W50__SOC65,0.004417734634929503,-0.004417734634929503,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,27,
fai_irrev_0.5C__W50__SOC70,0.003497629043076306,-0.003497629043076306,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,27,
fai_irrev_0.5C__W50__SOC70,0.0068707837537633435,-0.0068707837537633435,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,28,
fai_irrev_0.5C__W50__SOC65,0.002778093624186352,-0.002778093624186352,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,28,
fai_irrev_0.5C__W50__SOC70,0.006137497611565449,-0.006137497611565449,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,29,
fai_irrev_0.5C__W50__SOC65,0.0032977397124320054,-0.0032977397124320054,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,29,
fai_irrev_0.5C__W50__SOC65,0.011348111871796917,-0.011348111871796917,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,30,
fai_irrev_0.5C__W50__SOC70,0.0,-0.0,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,30,
fai_irrev_0.5C__W50__SOC70,0.006203457506964415,-0.006203457506964415,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,31,
fai_irrev_0.5C__W50__SOC65,0.0037564637852254357,-0.0037564637852254357,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,31,
fai_irrev_0.5C__W50__SOC70,0.0051200565442313965,-0.0051200565442313965,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,32,
fai_irrev_0.5C__W50__SOC65,0.004811076893403623,-0.004811076893403623,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,32,
fai_irrev_0.5C__W50__SOC70,0.006306087341043284,-0.006306087341043284,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,33,
fai_irrev_0.5C__W50__SOC65,0.0016089295868975293,-0.0016089295868975293,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,33,
fai_irrev_0.5C__W50__SOC65,0.004391648834562962,-0.004391648834562962,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,34,
fai_irrev_0.5C__W50__SOC70,0.0036832453331203403,-0.0036832453331203403,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,34,
fai_irrev_0.5C__W50__SOC65,0.00887399919206871,-0.00887399919206871,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,35,
fai_irrev_0.5C__W50__SOC70,0.001256419238353643,-0.001256419238353643,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,35,
fai_irrev_0.5C__W50__SOC70,0.006877581116926654,-0.006877581116926654,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,36,
fai_irrev_0.5C__W50__SOC65,0.0020787299754939097,-0.0020787299754939097,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,36,
fai_irrev_0.5C__W50__SOC70,0.007404884594622138,-0.007404884594622138,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,37,
fai_irrev_0.5C__W50__SOC65,0.0018510391961475091,-0.0018510391961475091,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,37,
fai_irrev_0.5C__W50__SOC65,0.007887307626770054,-0.007887307626770054,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,38,
fai_irrev_0.5C__W50__SOC70,0.00143241256826729,-0.00143241256826729,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,38,
fai_irrev_0.5C__W50__SOC70,0.00599516373390129,-0.00599516373390129,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,39,
fai_irrev_0.5C__W50__SOC65,0.002885781443373394,-0.002885781443373394,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,39,
fai_irrev_0.5C__W50__SOC70,0.006535023307288884,-0.006535023307288884,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,40,
fai_irrev_0.5C__W50__SOC65,0.0026626092270241796,-0.0026626092270241796,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,40,
fai_irrev_0.5C__W50__SOC65,0.007578815028585508,-0.007578815028585508,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,41,
fai_irrev_0.5C__W50__SOC70,0.002552112435244632,-0.002552112435244632,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,41,
fai_irrev_0.5C__W50__SOC65,0.0062177502504363324,-0.0062177502504363324,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,42,
fai_irrev_0.5C__W50__SOC70,0.00432362919202949,-0.00432362919202949,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,42,
fai_irrev_0.5C__W50__SOC65,0.006883539973664172,-0.006883539973664172,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,43,
fai_irrev_0.5C__W50__SOC70,0.0028731853428493764,-0.0028731853428493764,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,43,
fai_irrev_0.5C__W50__SOC65,0.007554531188454749,-0.007554531188454749,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,44,
fai_irrev_0.5C__W50__SOC70,0.0028412150352204735,-0.0028412150352204735,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,44,
fai_irrev_0.5C__W50__SOC70,0.006885339527299504,-0.006885339527299504,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,45,
fai_irrev_0.5C__W50__SOC65,0.004365610295872371,-0.004365610295872371,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,45,
fai_irrev_0.5C__W50__SOC65,0.00881128242899589,-0.00881128242899589,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,46,
fai_irrev_0.5C__W50__SOC70,0.0,-0.0,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,46,
fai_irrev_0.5C__W50__SOC70,0.004111142072317401,-0.004111142072317401,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,47,
fai_irrev_0.5C__W50__SOC65,0.003909630893066493,-0.003909630893066493,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,47,
fai_irrev_0.5C__W50__SOC65,0.006621509440826594,-0.006621509440826594,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,48,
fai_irrev_0.5C__W50__SOC70,0.002320913455836151,-0.002320913455836151,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,48,
fai_irrev_0.5C__W50__SOC65,0.007870054898615258,-0.007870054898615258,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,49,
fai_irrev_0.5C__W50__SOC70,0.0007578211869489108,-0.0007578211869489108,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,49,
fai_irrev_0.5C__W50__SOC70,0.008562630894501561,-0.008562630894501561,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,50,
fai_irrev_0.5C__W50__SOC65,0.00010792523069821621,-0.00010792523069821621,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,50,
fai_irrev_0.5C__W50__SOC70,0.005051443342285473,-0.005051443342285473,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,51,
fai_irrev_0.5C__W50__SOC65,0.004123715901635583,-0.004123715901635583,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,51,
fai_irrev_0.5C__W50__SOC70,0.005573150719918226,-0.005573150719918226,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,52,
fai_irrev_0.5C__W50__SOC65,0.0045131311420802435,-0.0045131311420802435,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,52,
fai_irrev_0.5C__W50__SOC65,0.00575670839260301,-0.00575670839260301,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,53,
fai_irrev_0.5C__W50__SOC70,0.00395290273758303,-0.00395290273758303,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,53,
fai_irrev_0.5C__W50__SOC65,0.004744454833310152,-0.004744454833310152,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,54,
fai_irrev_0.5C__W50__SOC70,0.0043326326448544705,-0.0043326326448544705,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,54,
fai_irrev_0.5C__W50__SOC65,0.006988962865059556,-0.006988962865059556,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,55,
fai_irrev_0.5C__W50__SOC70,0.003544850159312318,-0.003544850159312318,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,55,
fai_irrev_0.5C__W50__SOC70,0.004954903550579332,-0.004954903550579332,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,56,
fai_irrev_0.5C__W50__SOC65,0.004542238052571603,-0.004542238052571603,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,exp3__0p5C__W50__high_socs_65_70,en,56,
